Designator,Mid X,Mid Y,Rotation,Layer
C1,142.0,-98.75,270.0,top
C2,134.0,-98.5,0.0,top
C3,134.0,-94.75,0.0,top
C4,130.25,-103.0,0.0,top
C5,122.2,-97.25,90.0,top
C6,123.45,-100.55,90.0,top
C7,129.7,-100.55,90.0,top
D1,145.0,-95.5,0.0,top
D2,155.75,-110.25,270.0,top
D3,151.25,-110.25,270.0,top
D4,130.75,-105.75,90.0,top
D5,126.58,-100.17,0.0,top
J1,126.07,-115.6,180.0,top
J2,123.75,-113.3,0.0,top
J3,160.0,-113.3,0.0,top
J4,151.25,-113.3,0.0,top
J5,132.5,-113.3,0.0,top
J6,142.5,-113.3,0.0,top
J7,124.34,-107.0,270.0,top
L1,128.2,-97.0,0.0,top
Q1,131.75,-110.0,270.0,top
R1,142.0,-95.25,90.0,top
R10,134.0,-96.0,180.0,top
R11,120.75,-95.0,270.0,top
R12,120.75,-98.0,90.0,top
R2,131.25,-101.0,90.0,top
R3,131.25,-98.25,90.0,top
R4,145.0,-97.25,0.0,top
R5,145.0,-98.5,0.0,top
R6,145.0,-99.75,0.0,top
R7,128.25,-104.5,90.0,top
R8,128.25,-109.5,90.0,top
R9,134.0,-97.25,0.0,top
SW1,135.5,-103.75,90.0,top
U1,153.05675,-100.25,270.0,top
U2,138.0,-96.5,270.0,top
U3,135.25,-110.25,270.0,top
U4,145.0,-110.25,270.0,top
U5,141.0,-107.5,0.0,top
U6,124.3,-97.0,90.0,top
